FromWSN,HA_group,alignment,distance1,distance2,model_pair,seq_id,clean_model
no,HA14_HA16,HA_greater_0,11.14794,10.35146,ExpCM/YNGKP_M0,cds_APC32444_A/black-headed_gull/Netherlands/35/2009_2009/07/09_HA_HA_16_cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14,ExpCM/M0
no,HA14_HA16,HA_greater_0,11.17143,10.341260000000002,ExpCM/YNGKP_M0,cds_APC32444_A/black-headed_gull/Netherlands/35/2009_2009/07/09_HA_HA_16_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,ExpCM/M0
no,HA5_HA16,HA_greater_0,9.22373,7.90464,ExpCM/YNGKP_M0,cds_APC32444_A/black-headed_gull/Netherlands/35/2009_2009/07/09_HA_HA_16_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,ExpCM/M0
no,HA9_HA16,HA_greater_0,8.735,7.854559999999998,ExpCM/YNGKP_M0,cds_APC32444_A/black-headed_gull/Netherlands/35/2009_2009/07/09_HA_HA_16_cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9,ExpCM/M0
no,HA3_HA16,HA_greater_0,12.02869,10.76726,ExpCM/YNGKP_M0,cds_APC32444_A/black-headed_gull/Netherlands/35/2009_2009/07/09_HA_HA_16_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,ExpCM/M0
no,HA3_HA16,HA_greater_0,11.59578,10.35887,ExpCM/YNGKP_M0,cds_APC32444_A/black-headed_gull/Netherlands/35/2009_2009/07/09_HA_HA_16_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA3_HA16,HA_greater_0,12.13706,10.87605,ExpCM/YNGKP_M0,cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16_cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3,ExpCM/M0
no,HA14_HA16,HA_greater_0,11.17098,10.38274,ExpCM/YNGKP_M0,cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16_cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14,ExpCM/M0
no,HA14_HA16,HA_greater_0,11.16753,10.37948,ExpCM/YNGKP_M0,cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16_cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14,ExpCM/M0
no,HA14_HA16,HA_greater_0,11.19102,10.369280000000002,ExpCM/YNGKP_M0,cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,ExpCM/M0
no,HA5_HA16,HA_greater_0,9.243319999999999,7.93266,ExpCM/YNGKP_M0,cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,ExpCM/M0
no,HA9_HA16,HA_greater_0,8.754589999999999,7.882579999999999,ExpCM/YNGKP_M0,cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16_cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9,ExpCM/M0
no,HA3_HA16,HA_greater_0,12.04828,10.79528,ExpCM/YNGKP_M0,cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,ExpCM/M0
no,HA3_HA16,HA_greater_0,11.61537,10.38689,ExpCM/YNGKP_M0,cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA3_HA14,HA_greater_0,5.35214,5.403670000000001,ExpCM/YNGKP_M0,cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3_cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14,ExpCM/M0
no,HA3_HA14,HA_greater_0,5.34869,5.400409999999999,ExpCM/YNGKP_M0,cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3_cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14,ExpCM/M0
no,HA3_HA14,HA_greater_0,5.37218,5.3902100000000015,ExpCM/YNGKP_M0,cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,ExpCM/M0
no,HA3_HA5,HA_greater_0,12.7033,10.897070000000005,ExpCM/YNGKP_M0,cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,ExpCM/M0
no,HA3_HA9,HA_greater_0,12.21457,10.846990000000002,ExpCM/YNGKP_M0,cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3_cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9,ExpCM/M0
no,HA3_HA3,HA_greater_0,0.14606,0.12687,ExpCM/YNGKP_M0,cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,ExpCM/M0
no,HA3_HA3,HA_greater_0,0.62355,0.58572,ExpCM/YNGKP_M0,cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA14_HA14,HA_greater_0,0.01459,0.013619999999999998,ExpCM/YNGKP_M0,cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14_cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14,ExpCM/M0
no,HA14_HA14,HA_greater_0,0.44792,0.43008,ExpCM/YNGKP_M0,cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,ExpCM/M0
no,HA5_HA14,HA_greater_0,11.737219999999999,10.403760000000002,ExpCM/YNGKP_M0,cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,ExpCM/M0
no,HA9_HA14,HA_greater_0,11.248489999999999,10.35368,ExpCM/YNGKP_M0,cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14_cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9,ExpCM/M0
no,HA3_HA14,HA_greater_0,5.2633600000000005,5.3229000000000015,ExpCM/YNGKP_M0,cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,ExpCM/M0
no,HA3_HA14,HA_greater_0,4.830450000000001,4.91451,ExpCM/YNGKP_M0,cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA14_HA14,HA_greater_0,0.44447,0.42682,ExpCM/YNGKP_M0,cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,ExpCM/M0
no,HA5_HA14,HA_greater_0,11.733770000000002,10.4005,ExpCM/YNGKP_M0,cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,ExpCM/M0
no,HA9_HA14,HA_greater_0,11.24504,10.350420000000002,ExpCM/YNGKP_M0,cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14_cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9,ExpCM/M0
no,HA3_HA14,HA_greater_0,5.25991,5.31964,ExpCM/YNGKP_M0,cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,ExpCM/M0
no,HA3_HA14,HA_greater_0,4.827,4.91125,ExpCM/YNGKP_M0,cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA5_HA14,HA_greater_0,11.75726,10.390300000000002,ExpCM/YNGKP_M0,cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,ExpCM/M0
no,HA9_HA14,HA_greater_0,11.26853,10.340220000000002,ExpCM/YNGKP_M0,cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14_cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9,ExpCM/M0
no,HA3_HA14,HA_greater_0,5.2834,5.30944,ExpCM/YNGKP_M0,cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,ExpCM/M0
no,HA3_HA14,HA_greater_0,4.8504900000000015,4.9010500000000015,ExpCM/YNGKP_M0,cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA5_HA9,HA_greater_0,8.443430000000001,7.06514,ExpCM/YNGKP_M0,cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5_cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9,ExpCM/M0
no,HA3_HA5,HA_greater_0,12.614519999999999,10.816300000000002,ExpCM/YNGKP_M0,cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,ExpCM/M0
no,HA3_HA5,HA_greater_0,12.181610000000001,10.40791,ExpCM/YNGKP_M0,cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA3_HA9,HA_greater_0,12.12579,10.76622,ExpCM/YNGKP_M0,cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,ExpCM/M0
no,HA3_HA9,HA_greater_0,11.69288,10.357830000000002,ExpCM/YNGKP_M0,cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA3_HA3,HA_greater_0,0.53477,0.50495,ExpCM/YNGKP_M0,cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA2_HA3,HA_greater_0,20.61053,16.765459999999994,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3,gammaomega/M5
no,HA1_HA2,HA_greater_0,6.44909,4.5923099999999994,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AAD17229_A/South_Carolina/1/1918_1918//_HA_HA_1,gammaomega/M5
no,HA1_HA2,HA_greater_0,6.933339999999999,5.06743,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AAL87868_A/Swine/Minnesota/55551/2000_2000//_HA_HA_1,gammaomega/M5
no,HA2_HA3,HA_greater_0,20.36072,16.74277,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3,gammaomega/M5
no,HA2_HA8,HA_greater_0,12.916949999999998,10.25615,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ABB87722_A/mallard/Alberta/283/1977_1977/08/06_HA_HA_8,gammaomega/M5
no,HA2_HA3,HA_greater_0,20.45156,16.830379999999998,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3,gammaomega/M5
no,HA2_HA11,HA_greater_0,10.7683,9.0028,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ABD91532_A/chicken/New_Jersey/15906-9/1996_1996/09/_HA_HA_11,gammaomega/M5
yes,HA1_HA2,HA_greater_0,6.67922,4.78116,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ABF21278_A/Wilson-Smith/1933_1933//_HA_HA_1,gammaomega/M5
no,HA2_HA5,HA_greater_0,3.25217,3.04293,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ABI16504_A/China/GD01/2006_2006//_HA_HA_5,gammaomega/M5
no,HA2_HA2,HA_greater_0,0.18134,0.16643,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2,gammaomega/M5
no,HA1_HA2,HA_greater_0,7.00447,5.07789,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,gammaomega/M5
no,HA2_HA6,HA_greater_0,7.6997,6.6372300000000015,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ABX88810_A/eurasian_coot/Western_Australia/2727/1979_1979//_HA_HA_6,gammaomega/M5
no,HA2_HA3,HA_greater_0,20.7006,16.86046,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3,gammaomega/M5
no,HA1_HA2,HA_greater_0,6.9955500000000015,5.1281300000000005,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1,gammaomega/M5
no,HA1_HA2,HA_greater_0,7.03425,5.109020000000001,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ACZ81556_A/Thailand/CU-H565/2009_2009/09/02_HA_HA_1,gammaomega/M5
no,HA2_HA11,HA_greater_0,10.79713,8.917990000000003,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ADE75224_A/mallard/Sweden/55/2002_2002/11/16_HA_HA_11,gammaomega/M5
no,HA1_HA2,HA_greater_0,6.9936,5.12633,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ADG42533_A/Tallinn/INS181/2009_2009/12/21_HA_HA_1,gammaomega/M5
no,HA2_HA6,HA_greater_0,7.645030000000001,6.52309,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ADG44759_A/duck/Shantou/171/2004_2004//_HA_HA_6,gammaomega/M5
no,HA2_HA10,HA_greater_0,19.368389999999998,16.138679999999997,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10,gammaomega/M5
no,HA2_HA4,HA_greater_0,18.49783,15.395720000000004,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4,gammaomega/M5
no,HA2_HA2,HA_greater_0,0.77354,0.71411,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ADX99444_A/chicken/OH/494832/2007_2007/04/_HA_HA_2,gammaomega/M5
no,HA2_HA10,HA_greater_0,19.642340000000004,16.277520000000006,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10,gammaomega/M5
no,HA2_HA4,HA_greater_0,18.450779999999998,15.305490000000002,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4,gammaomega/M5
no,HA2_HA4,HA_greater_0,18.466379999999997,15.32176,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AET76459_A/mallard/Alberta/296/1996_1996/08/26_HA_HA_4,gammaomega/M5
no,HA2_HA5,HA_greater_0,3.5880199999999998,3.3581800000000004,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AFE48437_A/duck/Taiwan/DV30-2/2005_2005/10/28_HA_HA_5,gammaomega/M5
no,HA2_HA2,HA_greater_0,0.58517,0.55629,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AFJ13512_A/shorebird/Delaware_Bay/24/1998_1998/05/18_HA_HA_2,gammaomega/M5
no,HA2_HA11,HA_greater_0,10.878520000000002,8.99421,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AFP89316_A/duck/Jiangsu/10-d4/2011_2011/10/_HA_HA_11,gammaomega/M5
no,HA1_HA2,HA_greater_0,7.151559999999999,5.21655,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AFX82085_A/swine/Iowa/A01267774/2012_2012/10/15_HA_HA_1,gammaomega/M5
no,HA2_HA11,HA_greater_0,10.82508,9.054670000000002,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AFX85381_A/shorebird/Delaware_Bay/29/1996_1996/05/14_HA_HA_11,gammaomega/M5
no,HA2_HA3,HA_greater_0,20.66478,17.03814,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGA18969_A/Colombo/143/2003_2003/11/21_HA_HA_3,gammaomega/M5
no,HA2_HA6,HA_greater_0,7.642460000000002,6.537230000000001,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGE03021_A/mallard/Wisconsin/10OS3066/2010_2010/10/03_HA_HA_6,gammaomega/M5
no,HA2_HA4,HA_greater_0,18.50102,15.397800000000002,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGE03426_A/mallard/Iowa/10OS2685/2010_2010/10/16_HA_HA_4,gammaomega/M5
no,HA2_HA14,HA_greater_0,19.26721,16.290470000000003,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGE07966_A/long-tailed_duck/Wisconsin/10OS3918/2010_2010/11/16_HA_HA_14,gammaomega/M5
no,HA2_HA4,HA_greater_0,18.51445,15.410930000000002,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGG25347_A/American_green-winged_teal/Interior_Alaska/9BM5277R0/2009_2009/07/30_HA_HA_4,gammaomega/M5
no,HA2_HA10,HA_greater_0,19.413280000000004,16.15782,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGG27497_A/mallard/Alberta/71/1998_1998/08/05_HA_HA_10,gammaomega/M5
no,HA2_HA7,HA_greater_0,19.61096,16.490910000000003,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGJ72861_A/chicken/Zhejiang/DTID-ZJU01/2013_2013/04/_HA_HA_7,gammaomega/M5
no,HA2_HA6,HA_greater_0,8.01966,6.9669500000000015,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGK41459_A/mallard/Minnesota/182751/1998_1998/09/01_HA_HA_6,gammaomega/M5
no,HA2_HA8,HA_greater_0,12.984939999999998,10.311069999999999,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGK42228_A/northern_shoveler/Minnesota/Sg-00648/2008_2008/08/01_HA_HA_8,gammaomega/M5
no,HA2_HA8,HA_greater_0,12.99133,10.3156,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGL54578_A/northern_pintail/Interior_Alaska/9BM11917R0/2009_2009//_HA_HA_8,gammaomega/M5
no,HA1_HA2,HA_greater_0,6.976360000000001,5.1109599999999995,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,gammaomega/M5
no,HA2_HA5,HA_greater_0,3.3366799999999994,3.14546,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGO02528_A/chicken/Taiwan/A1997/2012_2012/02/15_HA_HA_5,gammaomega/M5
no,HA2_HA10,HA_greater_0,19.75207,16.3842,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGQ81196_A/northern_shoveler/Hong_Kong/MPE2531/2008_2008//_HA_HA_10,gammaomega/M5
no,HA2_HA13,HA_greater_0,12.49204,10.60665,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGW82842_A/gull/ND/44036/1992_1992//_HA_HA_13,gammaomega/M5
no,HA2_HA9,HA_greater_0,12.146450000000002,10.02259,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGX00920_A/chicken/Henan/LY-36/2013_2013/01/14_HA_HA_9,gammaomega/M5
no,HA2_HA2,HA_greater_0,0.79795,0.7470300000000001,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AGZ15963_A/mallard/California/2858/2012_2012/07/18_HA_HA_2,gammaomega/M5
no,HA2_HA3,HA_greater_0,20.73007,17.09724,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHA56953_A/swine/Iowa/A01365406/2013_2013/10/17_HA_HA_3,gammaomega/M5
no,HA2_HA9,HA_greater_0,12.175859999999998,9.97932,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHA57027_A/chicken/Guangxi/DX/2008_2008/12/12_HA_HA_9,gammaomega/M5
no,HA1_HA2,HA_greater_0,7.0014199999999995,5.133320000000001,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHB72788_A/Castilla_La_Mancha/5911/2009_2009/11/14_HA_HA_1,gammaomega/M5
no,HA2_HA14,HA_greater_0,19.29233,16.313760000000002,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,gammaomega/M5
no,HA2_HA7,HA_greater_0,19.60649,16.485870000000002,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHJ57418_A/Shanghai/PD-02/2014_2014/01/17_HA_HA_7,gammaomega/M5
no,HA2_HA5,HA_greater_0,3.06894,2.9224799999999997,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHL82333_A/gadwall/Mississippi/11OS5840/2011_2011/12/08_HA_HA_5,gammaomega/M5
no,HA2_HA11,HA_greater_0,10.722640000000002,8.9639,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHN96818_A/mallard/Wisconsin/13OS2800/2013_2013/09/28_HA_HA_11,gammaomega/M5
no,HA2_HA3,HA_greater_0,20.74851,17.122529999999998,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,gammaomega/M5
no,HA2_HA8,HA_greater_0,13.04621,10.54422,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHZ37358_A/mallard/Sweden/7996/2005_2005/09/08_HA_HA_8,gammaomega/M5
no,HA2_HA8,HA_greater_0,13.0518,10.5529,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHZ37418_A/mallard/Sweden/59475/2007_2007/08/29_HA_HA_8,gammaomega/M5
no,HA2_HA16,HA_greater_0,13.002110000000002,10.8678,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AHZ39415_A/black-headed_gull/Republic_of_Georgia/4/2012_2012/01/09_HA_HA_16,gammaomega/M5
no,HA2_HA2,HA_greater_0,0.14332,0.13164,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,gammaomega/M5
no,HA2_HA10,HA_greater_0,19.63829,16.27037,ExpCM_gammaomega/YNGKP_M5,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_AJD12204_A/chicken/Jiangxi/18474/2013_2013/08/04_HA_HA_10,gammaomega/M5
